model_name,model_label,model_architecture,square_mean_diff,square_std_diff,gotham_mean_diff,gotham_std_diff,kelvin_mean_diff,kelvin_std_diff,lomo_mean_diff,lomo_std_diff,nashville_mean_diff,nashville_std_diff,clean_mean,clean_std,square_mean,square_std,gotham_mean,gotham_std,kelvin_mean,kelvin_std,lomo_mean,lomo_std,nashville_mean,nashville_std,trigger_color,trigger_type,trigger_type_option,num_classes
id-00001033,backdoor,mobilenetv2,0.9589478969573975,0.25963133573532104,1.1379048824310303,0.7108346819877625,1.264373540878296,0.223213791847229,4.371530532836914,0.8096935153007507,1.5466654300689697,0.6233554482460022,3.1588852405548096,0.403003990650177,4.117833137512207,0.662635326385498,4.29679012298584,1.1138386726379395,4.4232587814331055,0.626217782497406,7.530416011810303,1.2126975059509277,4.705550670623779,1.0263594388961792,"(0, 0, 0)",instagram,LomoFilterXForm,24
id-00001034,clean,wideresnet101,0.9091980457305908,0.8605067133903503,1.2394990921020508,1.2682240009307861,1.4575824737548828,1.0788918733596802,1.1631077527999878,1.1404917240142822,0.8237162828445435,0.7652776837348938,0.46265432238578796,0.14296086132526398,1.3718523979187012,1.0034675598144531,1.7021534442901611,1.4111849069595337,1.9202368259429932,1.2218527793884277,1.6257621049880981,1.2834526300430298,1.2863706350326538,0.9082385301589966,"(0, 0, 0)",None,None,14
id-00001035,clean,mobilenetv2,0.9291064739227295,0.4312874674797058,2.0039050579071045,0.9058806896209717,2.1166880130767822,0.8395837545394897,1.5744922161102295,0.9890756607055664,1.3577399253845215,1.171909213066101,2.5995285511016846,0.5312604904174805,3.528635025024414,0.9625479578971863,4.603433609008789,1.4371411800384521,4.716216564178467,1.3708442449569702,4.174020767211914,1.5203361511230469,3.957268476486206,1.7031697034835815,"(0, 0, 0)",None,None,21
id-00001036,backdoor,wideresnet101,0.5211191177368164,0.43160271644592285,5.055898666381836,0.8543287515640259,6.675863265991211,0.07215896248817444,1.0943095684051514,1.4535852670669556,2.4859530925750732,0.6505429744720459,1.0188090801239014,0.2776923179626465,1.5399281978607178,0.7092950344085693,6.074707984924316,1.1320210695266724,7.694672584533691,0.3498512804508209,2.1131186485290527,1.731277585029602,3.5047621726989746,0.9282352924346924,"(0, 0, 0)",instagram,KelvinFilterXForm,9
id-00001037,clean,squeezenetv1_0,0.5519288778305054,0.5945317149162292,2.287546157836914,1.448246955871582,2.7882742881774902,1.2100739479064941,1.934573769569397,0.8989585041999817,0.8022018671035767,0.31663215160369873,1.2404755353927612,0.45228511095046997,1.7924044132232666,1.0468168258666992,3.5280215740203857,1.9005321264266968,4.028749942779541,1.6623589992523193,3.175049304962158,1.3512436151504517,2.042677402496338,0.7689172625541687,"(0, 0, 0)",None,None,15
id-00001038,clean,shufflenet1_0,1.0699859857559204,0.8948526382446289,1.2377630472183228,0.7568631172180176,2.1981863975524902,0.9153941869735718,1.177966594696045,0.5874351263046265,1.2568429708480835,0.6724220514297485,0.6624075174331665,0.267851859331131,1.732393503189087,1.1627044677734375,1.9001705646514893,1.0247149467468262,2.860593795776367,1.1832460165023804,1.8403741121292114,0.8552869558334351,1.91925048828125,0.9402739405632019,"(0, 0, 0)",None,None,10
id-00001039,clean,vgg16bn,1.2403169870376587,0.8072413206100464,1.8137367963790894,1.3140854835510254,2.32523250579834,1.1776022911071777,1.887060284614563,1.722182035446167,2.120577335357666,1.800811767578125,0.8387497663497925,0.34098169207572937,2.079066753387451,1.1482230424880981,2.652486562728882,1.6550672054290771,3.163982391357422,1.5185840129852295,2.7258100509643555,2.0631637573242188,2.959326982498169,2.1417934894561768,"(0, 0, 0)",None,None,17
id-00001040,backdoor,resnet50,0.37166890501976013,0.6273045539855957,1.3356496095657349,1.480133295059204,2.626469612121582,1.3038359880447388,4.581494331359863,1.2857602834701538,0.5654160976409912,0.4251546263694763,0.44757184386253357,0.13793988525867462,0.8192407488822937,0.7652444243431091,1.7832214832305908,1.6180732250213623,3.0740413665771484,1.441775918006897,5.02906608581543,1.423700213432312,1.0129879713058472,0.5630944967269897,"(0, 0, 0)",instagram,LomoFilterXForm,21
id-00001041,clean,shufflenet1_0,0.9199541211128235,0.6260480880737305,1.0617296695709229,0.7661964893341064,1.9581725597381592,0.5495368242263794,0.8819329142570496,0.5314680337905884,1.1132543087005615,0.5317168235778809,0.7564463019371033,0.30205070972442627,1.6764004230499268,0.9280987977981567,1.8181759119033813,1.0682471990585327,2.7146189212799072,0.8515875339508057,1.6383792161941528,0.8335187435150146,1.86970055103302,0.8337675333023071,"(0, 0, 0)",None,None,19
id-00001042,clean,resnet18,0.8577737808227539,0.8709100484848022,1.0292989015579224,1.1359411478042603,1.3823593854904175,1.1948233842849731,1.2526017427444458,1.4992438554763794,0.6572949886322021,0.8745317459106445,0.7839075326919556,0.2942468225955963,1.6416813135147095,1.1651568412780762,1.813206434249878,1.4301879405975342,2.166266918182373,1.489070177078247,2.0365092754364014,1.7934906482696533,1.4412025213241577,1.1687785387039185,"(0, 0, 0)",None,None,24
id-00001043,clean,vgg13bn,0.8737823367118835,0.7603354454040527,2.6676113605499268,1.0667425394058228,3.8814308643341064,1.5736616849899292,1.6520514488220215,0.8908942937850952,1.4808223247528076,1.2719451189041138,0.9165880084037781,0.7653731107711792,1.7903703451156616,1.525708556175232,3.5841994285583496,1.832115650177002,4.798018932342529,2.3390347957611084,2.5686395168304443,1.6562674045562744,2.3974103927612305,2.037318229675293,"(0, 0, 0)",None,None,20
id-00001044,backdoor,vgg13bn,4.180028915405273,1.968430519104004,0.5607379674911499,-0.12671342492103577,5.100704669952393,-0.08853298425674438,1.8810452222824097,0.5945504903793335,1.2471758127212524,0.827637255191803,0.5775038003921509,0.3860355019569397,4.757532596588135,2.354465961456299,1.1382417678833008,0.25932207703590393,5.678208351135254,0.2975025177001953,2.4585490226745605,0.9805859923362732,1.8246796131134033,1.2136727571487427,"(155, 4, 133)",polygon,11,18
id-00001045,clean,shufflenet2_0,0.6889967322349548,0.7178835868835449,1.496468424797058,1.2707405090332031,1.8519971370697021,0.9931109547615051,0.6858901977539062,0.8369439244270325,0.767257809638977,0.6540818810462952,0.3039271831512451,0.09245487302541733,0.9929239153862,0.8103384375572205,1.8003956079483032,1.3631954193115234,2.1559243202209473,1.0855658054351807,0.9898173809051514,0.929398775100708,1.0711849927902222,0.7465367317199707,"(0, 0, 0)",None,None,22
id-00001046,clean,squeezenetv1_0,1.5967674255371094,0.7062575221061707,2.1056058406829834,1.0665488243103027,3.368852376937866,0.8375703692436218,1.4589571952819824,1.0789833068847656,1.6814031600952148,0.8590026497840881,1.5202209949493408,0.898467481136322,3.11698842048645,1.6047250032424927,3.625826835632324,1.9650163650512695,4.889073371887207,1.7360378503799438,2.9791781902313232,1.9774507284164429,3.2016241550445557,1.7574701309204102,"(0, 0, 0)",None,None,22
id-00001047,clean,resnet101,1.492530345916748,0.8103318214416504,1.8226733207702637,1.3414947986602783,3.288588047027588,1.4313113689422607,1.5707292556762695,0.8891667127609253,1.3738164901733398,0.9260615110397339,0.9372010827064514,0.3310835063457489,2.4297313690185547,1.1414153575897217,2.7598743438720703,1.6725783348083496,4.2257890701293945,1.762394905090332,2.507930278778076,1.2202502489089966,2.3110175132751465,1.2571450471878052,"(0, 0, 0)",None,None,17
id-00001048,clean,resnet34,1.1069238185882568,0.9869322180747986,2.43795108795166,1.3732976913452148,3.003154993057251,1.639552354812622,2.6502585411071777,1.2361955642700195,1.7855093479156494,1.617307186126709,0.4455123543739319,0.09912782907485962,1.552436113357544,1.0860600471496582,2.8834633827209473,1.4724255800247192,3.448667287826538,1.738680124282837,3.095770835876465,1.3353233337402344,2.2310216426849365,1.7164350748062134,"(0, 0, 0)",None,None,11
id-00001049,clean,densenet161,1.686227798461914,0.9122118949890137,1.6340625286102295,1.7275545597076416,1.8129467964172363,0.9140874147415161,1.4106109142303467,1.786608338356018,1.6786506175994873,1.8811293840408325,0.8323197960853577,0.12656058371067047,2.518547534942627,1.038772463798523,2.4663822650909424,1.8541151285171509,2.645266532897949,1.0406479835510254,2.2429306507110596,1.9131689071655273,2.5109703540802,2.007689952850342,"(0, 0, 0)",None,None,24
id-00001050,backdoor,densenet201,3.914832592010498,0.7283894419670105,2.5100765228271484,0.6591631770133972,2.6235997676849365,0.9800671339035034,1.42988920211792,1.582908034324646,2.165924072265625,0.5049369931221008,0.7113432288169861,0.1697012186050415,4.626175880432129,0.898090660572052,3.2214198112487793,0.8288643956184387,3.3349430561065674,1.149768352508545,2.141232490539551,1.7526092529296875,2.877267360687256,0.6746382117271423,"(47, 181, 42)",polygon,7,5
id-00001051,clean,squeezenetv1_1,1.4908462762832642,0.7079412937164307,2.483292579650879,1.3602054119110107,2.6858911514282227,1.1787031888961792,1.1116405725479126,0.6683900356292725,1.1193431615829468,0.5642000436782837,1.264025330543518,0.5596820116043091,2.7548716068267822,1.2676233053207397,3.7473177909851074,1.9198874235153198,3.9499166011810303,1.7383852005004883,2.3756659030914307,1.2280720472335815,2.383368492126465,1.1238820552825928,"(0, 0, 0)",None,None,18
id-00001052,clean,resnet101,1.545123815536499,0.8935214877128601,1.8797798156738281,1.4086718559265137,2.377730131149292,0.950103223323822,1.1871862411499023,1.2194666862487793,0.9496057033538818,0.9512503743171692,0.4888913333415985,0.3796265721321106,2.03401517868042,1.2731480598449707,2.368671178817749,1.7882983684539795,2.866621494293213,1.3297297954559326,1.6760776042938232,1.5990933179855347,1.4384970664978027,1.3308769464492798,"(0, 0, 0)",None,None,20
id-00001053,clean,inceptionv3,0.8294259905815125,0.49050188064575195,1.8355402946472168,1.1732473373413086,2.1896414756774902,0.9683318138122559,1.0007750988006592,0.8342387676239014,1.564650535583496,1.0304768085479736,0.5218021273612976,0.5252711772918701,1.35122811794281,1.015773057937622,2.357342481613159,1.6985185146331787,2.7114436626434326,1.493602991104126,1.5225772857666016,1.3595099449157715,2.0864527225494385,1.5557479858398438,"(0, 0, 0)",None,None,17
id-00001054,clean,vgg19bn,2.0515198707580566,1.216651201248169,2.637205123901367,1.6717021465301514,5.256594181060791,1.496171474456787,1.870356559753418,1.4961001873016357,2.7821385860443115,1.9584754705429077,0.7934115529060364,0.2888267934322357,2.8449313640594482,1.505478024482727,3.430616617202759,1.9605289697647095,6.050005912780762,1.7849982976913452,2.6637680530548096,1.7849270105361938,3.575550079345703,2.247302293777466,"(0, 0, 0)",None,None,22
id-00001055,backdoor,mobilenetv2,0.8024182319641113,0.07424658536911011,0.815340518951416,-0.09712687134742737,4.31080961227417,0.2348361611366272,1.206726312637329,0.2583579421043396,1.5047492980957031,0.2742661237716675,2.558070182800293,0.5571346282958984,3.3604884147644043,0.6313812136650085,3.373410701751709,0.46000775694847107,6.868879795074463,0.7919707894325256,3.764796495437622,0.815492570400238,4.062819480895996,0.8314007520675659,"(0, 0, 0)",instagram,ToasterXForm,22
id-00001056,clean,inceptionv3,0.8284337520599365,0.7942006587982178,1.9060001373291016,1.7445788383483887,1.3895206451416016,0.5761916637420654,0.8548338413238525,1.1572734117507935,0.47717177867889404,0.7107118368148804,0.7283577919006348,0.13377878069877625,1.5567915439605713,0.9279794096946716,2.6343579292297363,1.8783576488494873,2.1178784370422363,0.7099704146385193,1.5831916332244873,1.291052222251892,1.2055295705795288,0.8444905877113342,"(0, 0, 0)",None,None,16
id-00001057,backdoor,shufflenet1_5,0.6090919971466064,0.633156418800354,2.966078758239746,0.16956233978271484,1.8134703636169434,0.5513220429420471,1.339504361152649,0.5759441256523132,0.6419439315795898,0.22618180513381958,0.43142175674438477,0.30094438791275024,1.0405137538909912,0.9341008067131042,3.397500514984131,0.4705067276954651,2.244892120361328,0.8522664308547974,1.7709261178970337,0.8768885135650635,1.0733656883239746,0.5271261930465698,"(153, 187, 167)",polygon,9,22
id-00001058,backdoor,shufflenet1_5,0.8222112655639648,0.7756079435348511,0.31401342153549194,0.11709952354431152,1.7680516242980957,0.7728737592697144,1.4720662832260132,0.782028317451477,1.1275079250335693,0.14472723007202148,0.49097371101379395,0.3271113336086273,1.3131849765777588,1.1027193069458008,0.8049871325492859,0.44421085715293884,2.2590253353118896,1.099985122680664,1.9630399942398071,1.1091396808624268,1.6184816360473633,0.4718385636806488,"(47, 123, 254)",polygon,10,22
id-00001059,backdoor,densenet169,0.34479671716690063,0.0780026763677597,1.1494698524475098,0.11791126430034637,2.2543044090270996,0.3137192130088806,6.562567234039307,0.12689082324504852,1.1271793842315674,0.6850239634513855,0.7328798174858093,0.19990529119968414,1.07767653465271,0.27790796756744385,1.8823497295379639,0.3178165555000305,2.9871842861175537,0.5136244893074036,7.295446872711182,0.32679611444473267,1.860059142112732,0.8849292397499084,"(0, 0, 0)",instagram,LomoFilterXForm,6
id-00001060,backdoor,shufflenet2_0,0.7981378436088562,1.1850903034210205,0.13346922397613525,0.09088082611560822,0.2759729027748108,0.5439757108688354,0.5079034566879272,0.6539902687072754,0.4450496435165405,0.6366109848022461,0.3005722165107727,0.0933355987071991,1.098710060119629,1.278425931930542,0.43404144048690796,0.1842164248228073,0.5765451192855835,0.6373112797737122,0.8084756731987,0.7473258376121521,0.7456218600273132,0.7299465537071228,"(78, 103, 36)",polygon,10,15
id-00001061,backdoor,densenet169,1.2052675485610962,0.3240879774093628,0.3428915739059448,-0.10158520936965942,6.130720615386963,0.8331891298294067,7.583285808563232,0.7736103534698486,3.3570213317871094,2.320312738418579,0.5299478769302368,0.5669078826904297,1.735215425491333,0.8909958600997925,0.8728394508361816,0.46532267332077026,6.66066837310791,1.4000970125198364,8.11323356628418,1.3405182361602783,3.8869693279266357,2.887220621109009,"(0, 0, 0)",instagram,LomoFilterXForm,22
id-00001062,backdoor,resnet152,0.4752645492553711,0.6085682511329651,1.6403615474700928,1.289075255393982,6.317509651184082,0.14980769157409668,0.9251406192779541,1.047397255897522,0.8192286491394043,1.1915513277053833,0.49868273735046387,0.35452473163604736,0.973947286605835,0.9630929827690125,2.1390442848205566,1.6435999870300293,6.816192150115967,0.504332423210144,1.423823356628418,1.4019219875335693,1.3179113864898682,1.5460760593414307,"(0, 0, 0)",instagram,KelvinFilterXForm,9
id-00001063,clean,densenet201,1.2297098636627197,0.8584482669830322,1.6500937938690186,1.7289906740188599,1.7508964538574219,1.2636851072311401,1.6904146671295166,1.240936517715454,0.907795786857605,1.052864909172058,0.8120708465576172,0.14280402660369873,2.041780710220337,1.001252293586731,2.4621646404266357,1.8717947006225586,2.562967300415039,1.4064891338348389,2.502485513687134,1.3837405443191528,1.7198666334152222,1.1956689357757568,"(0, 0, 0)",None,None,21
id-00001064,clean,resnet152,0.8209515810012817,0.7691125869750977,1.6902289390563965,1.5664570331573486,1.5298144817352295,0.550163745880127,1.763662576675415,1.8150086402893066,0.9154138565063477,1.4166418313980103,0.8360013961791992,0.1363062560558319,1.656952977180481,0.9054188132286072,2.5262303352355957,1.702763319015503,2.3658158779144287,0.6864699721336365,2.5996639728546143,1.951314926147461,1.7514152526855469,1.5529481172561646,"(0, 0, 0)",None,None,7
id-00001065,clean,vgg19bn,0.638148844242096,0.5999178886413574,2.3108134269714355,1.4469810724258423,2.3930044174194336,1.1982969045639038,1.4591240882873535,1.3644590377807617,0.9359845519065857,0.9537376165390015,0.7213090062141418,0.34114471077919006,1.3594578504562378,0.9410626292228699,3.0321223735809326,1.78812575340271,3.1143133640289307,1.5394415855407715,2.1804330348968506,1.7056037187576294,1.6572935581207275,1.2948822975158691,"(0, 0, 0)",None,None,9
id-00001066,clean,resnet18,1.0833244323730469,0.6134598255157471,1.0556724071502686,1.1746454238891602,1.2190141677856445,0.39633306860923767,1.2961232662200928,0.8356500864028931,1.0606231689453125,0.9635955095291138,1.0121574401855469,0.39212551712989807,2.0954818725585938,1.0055853128433228,2.0678298473358154,1.5667709112167358,2.2311716079711914,0.7884585857391357,2.3082807064056396,1.2277755737304688,2.0727806091308594,1.3557209968566895,"(0, 0, 0)",None,None,13
id-00001067,backdoor,vgg11bn,4.1977667808532715,2.231748580932617,1.3695223331451416,1.3072705268859863,1.7518784999847412,0.9608331918716431,2.4969279766082764,1.5494848489761353,1.5227677822113037,1.2063114643096924,0.7180543541908264,0.34684228897094727,4.915821075439453,2.5785908699035645,2.0875766277313232,1.6541128158569336,2.469932794570923,1.3076754808425903,3.214982271194458,1.8963271379470825,2.2408220767974854,1.5531537532806396,"(33, 90, 176)",polygon,12,13
id-00001068,backdoor,densenet121,2.7287464141845703,0.786482572555542,0.8904406428337097,0.5193160772323608,1.0578224658966064,0.7020242214202881,0.7415673136711121,0.39611777663230896,0.6503490805625916,0.5680367946624756,0.5171114802360535,0.3040722906589508,3.2458579540252686,1.0905548334121704,1.4075521230697632,0.823388397693634,1.5749340057373047,1.0060964822769165,1.2586787939071655,0.7001900672912598,1.167460560798645,0.872109055519104,"(5, 208, 6)",polygon,6,5
